,text,n_tokens
809,"upload 컴포넌트의 속성과 메소드를 설명하는 문서이다. subDir은 websquare.xml에서 설정된 값을 반환하며, 설정값이 없으면 baseDir 지정경로를 반환한다. tabIndex는 Tab 키를 이용하여 포커스를 변경할 때 해당 컴포넌트에 포커스를 주는 순서를 설정한다. targetFrame은 파일 업로드를 위한 임시 IFrame을 생성할 위치를 지정한다. title은 마우스 오버 시 툴팁으로 표시되는 값으로 웹접근성 지원용으로 설정한다. type은 출력 타입을 설정하며, userData1~3은 사용자 정의 데이터 속성으로 API를 통해 값을 얻어올 수 있다. useXHR은 ajax통신으로 파일을 업로드할지 여부를 설정한다. ondone은 파일 업로드가 끝날 때 발생하는 이벤트로, 반환되는 XML document를 통해 업로드 후의 정보를 확인할 수 있다. addClass, addParam, bind, changeClass, changeFormAction, focus 등의 메소드를 사용하여 컴포넌트에 CSS class를 추가하거나, 업로드 시 전달할 값을 설정하거나, 이벤트와 핸들러 함수를 동적으로 할당할 수 있다. getActionUrl, getDisabled, getGenerator, getID, getInitStyle, getOpacity, getOriginalID, getPluginName 등의 메소드를 사용하여 컴포넌트의 속성 값을 반환할 수 있다.",397
810,"commObj 객체에는 여러 웹스퀘어 컴포넌트의 함수가 정의되어 있다. getPosition 함수는 컴포넌트의 위치 값을 반환하며, getReadOnly 함수는 readOnly 속성 값을 반환한다. getScope 함수는 scope=""true""인 WFrame의 부모 WFrame 객체를 반환하며, getScopeWindow 함수는 scope=""true""인 WFrame의 부모 WFrame 객체 또는 전역 window 객체를 반환한다. getSize 함수는 컴포넌트의 크기 값을 반환하며, getStyle 함수는 CSS 속성 값을 반환한다. getSubDir 함수는 subDir 설정값을 반환하며, getTitle 함수는 title 속성 값을 반환한다. getUdcHome 함수는 UDC 객체가 자신을 정의한 UDC 파일 경로를 반환하며, getUdcRoot 함수는 UDC 객체가 자신을 정의한 UDC 파일 경로를 반환한다. getUserData 함수는 웹스퀘어 컴포넌트에 설정한 key의 value를 반환하며, getValue 함수는 파일 이름을 반환한다. hasClass 함수는 컴포넌트가 특정 class를 포함하고 있는지 확인하며, hide 함수는 컴포넌트를 화면에서 숨긴다. removeClass 함수는 컴포넌트에서 class를 삭제하며, reset 함수는 컴포넌트를 초기화한다. setCallback 함수는 파일 업로드가 끝났을 경우에 호출하는 함수를 설정한다.",382
811,"upload1.setCallback( ) : 파일 업로드가 끝나면 실행할 함수를 설정한다. 
setDisabled( ) : 컴포넌트의 disabled 속성을 설정한다. 
setEventPause( ) : 지정한 이벤트를 중단하거나 중단을 해제한다. 
setInitStyle( ) : 컴포넌트의 초기 스타일을 복구한다. 
setOpacity( ) : 웹스퀘어 컴포넌트의 불투명도를 설정한다. 
setPosition( ) : 웹스퀘어 컴포넌트의 위치(left, top)를 설정한다. 
setReadOnly( ) : 웹스퀘어 컴포넌트의 readOnly 속성을 설정한다. 
setSize( ) : 웹스퀘어 컴포넌트의 크기(width, height)를 설정한다. 
setStyle( ) : 웹스퀘어 컴포넌트의 CSS 속성을 설정한다. 
setSubDir( ) : subDir의 값을 새로 설정한다. 
setUserData( ) : 웹스퀘어 컴포넌트에 임의의 데이터를 설정한다. 
show( ) : 웹스퀘어 컴포넌트를 화면에 표시한다. 
submit( ) : 파일을 전송한다. 
toggleClass( ) : 웹스퀘어 컴포넌트에서 특정 class를 제거하거나 추가한다. 
trigger( ) : 컴포넌트에서 특정 이벤트를 발생시킨다. 
unbind( ) : 컴포넌트에서 이벤트를 제거한다.",439
812,"input1.unbind(""onviewchange""); // (예제 3)
input1.unbind(""onviewchange"", func1); // input1의 onviewchange 이벤트에 대한 func1 이벤트 핸들러 함수를 제거합니다.
visible(flag) [deprecated] // show/hide 혹은 setStyle 사용을 권장합니다. 엔진 내부적으로 CSS visibility 속성을 설정합니다.
Parameter name	Type	Required	Description
flag	Boolean	Y	CSS visibility 속성 값 설정
true : visibility: visible;
false : visibility: hidden;",127
813,Navigation19.1Navigationhtml5 태그는 Navigation 영역을 지정할 때 사용됩니다. 이 태그는 접근성과 직접적인 관계는 없습니다.,49
814,"WebSquare.layer는 모달 레이어를 제어하는 기능을 제공합니다. hideModal() 메소드는 모달 레이어를 숨기고, showModal(popupComponents) 메소드는 모달 레이어를 띄우고 componentId를 팝업으로 표시합니다. popupComponents는 팝업으로 표시할 ComponentId 배열입니다.",97
815,"이 컴포넌트는 InputCalendar18.InputCalendar18.1InputCalendar으로, 키보드만으로 모든 기능을 사용할 수 있으며, 사용법은 calendar 컴포넌트와 유사합니다. senseReader=”true”, renderType=""native"", renderDiv=""true"", keepFocusSelect=""true"", footerDiv=""true""로 설정하고, 달력의 의미에 맞는 명확한 title 속성과 caption, summary를 기술합니다. senseReader 속성은 2017.03.14 이후 엔진에서 지원됩니다. 이 컴포넌트를 사용할 때는, senseReader=""true"", renderType=”native” renderDiv=”true” footerDiv=”true” keepFocusSelect=”true”로 설정되어 있는지 확인해야 합니다. 또한, 키보드에 의한 초점이 논리적으로 이동하고 있는지, 포커스 상태의 테두리(outline)가 명확하게 나타나는지, Input에 적절한 타이틀을 제공하고 있는지, 적절한 caption과 summary를 제공했는지(html5의 경우 caption만 제공) 확인해야 합니다. 이 컴포넌트를 사용할 때는 2.1.1. 키보드 사용 보장, 2.1.2. 초점 이동, 3.2.1. 사용자 요구에 따른 실행, 3.3.2. 표의 구성, 3.4.1. (레이블 제공) 관련 지침을 따라야 합니다.",414
816,"WebSquare.uiplugin.gauge는 계기판(게이지)을 표시하는 컴포넌트이다. 사용자는 바늘의 각도를 조정하여 입력 값을 선택할 수 있다. 이 컴포넌트의 속성으로는 backgroundImageSrc, centerX, centerY, id, maxAngle, maxValue, minAngle, minValue, needleCenterX, needleCenterY, needleImageSrc, tabIndex, value가 있다. 이 컴포넌트의 이벤트로는 onchange가 있다. 또한, 이 컴포넌트에서 사용할 수 있는 메소드로는 addClass, bind, changeClass, focus, getDisabled, getGenerator, getID, getInitStyle, getMaxValue, getMinValue, getOpacity, getOriginalID, getPluginName, getPosition, getReadOnly, getScope, getScopeWindow, getSize, getStyle, getStyleValue, getTitle, getUdcHome, getUdcRoot, getUserData, setUserData, getValue, hasClass, hide, removeClass, setDisabled, setEventPause, setInitStyle, setOpacity, setPosition, setReadOnly, setRef, setSize, setStyle, setValue, show, toggleClass, trigger, unbind, unbindRef, visible이 있다.",286
817,"input1.bind(""onclick"", commObj.ev_click ); 
changeClass(oldClassName, newClassName) : 웹스퀘어 컴포넌트의 class를 변경. addClass를 통해 추가된 class만 변경 가능. config.xml 파일에 <removeDefaultClass value=""true"" /> 설정을 추가하여 직접 정의된 class를 삭제 가능.
focus() : 웹스퀘어 컴포넌트에 포커스를 줌.
getDisabled() : 현재 웹스퀘어 컴포넌트에 설정된 disabled 속성 값을 반환.
getGenerator() : 컴포넌트가 Generator에 의해 생성된 경우, 자신을 생성한 부모 Generator 객체를 반환.
getID() : 웹스퀘어 컴포넌트의 ID를 반환.
getInitStyle(CSS) : 웹스퀘어 컴포넌트의 초기 스타일을 반환.
getMaxValue() : Gauge 컴포넌트의 최대값을 반환.
getMinValue() : Gauge 컴포넌트의 최소값을 반환.
getOpacity() : 웹스퀘어 컴포넌트의 불투명도를 반환. CSS의 opacity 속성 값을 반환.
getOriginalID() : 웹스퀘어 컴포넌트의 originalID를 반환. originalID는 Scope 기능을 사용할 경우 존재.
getPluginName() : 웹스퀘어 컴포넌트의 이름(pluginName)을 반환.
getPosition(positionName) : 웹스퀘어 컴포넌트의 위치(left, top)를 반환. 위치 값이 %로 설정된 경우, 픽셀로 변환된 값을 반환.
getReadOnly() : 현재 웹스퀘어 컴포넌트에 설정된 readOnly 속성 값을 반환.
getScope() : scope=""true""인 WFrame의 자식 컴포넌트인 경우, 부모 WFrame 객체를 반환. 아닌 경우, null을 반환.
getScopeWindow() : scope=""true""인 WFrame의 자식 컴포넌트인 경우, 부모 WFrame 객체를 반환. 아닌 경우, 전역 window 객체를 반환.
getSize(sizeName) : 웹스퀘어 컴포넌트의 크기(width, height)를 반환. %로 설정된 경우, 픽셀로 변환된 값을 반환.
getStyle(propertyName) : 웹스퀘어 컴포넌트의 CSS 속성 값을 반환.",629
818,"웹스퀘어 컴포넌트의 CSS 속성 값을 반환하는 getStyle, title 속성 값을 반환하는 getTitle, UDC 파일 경로를 반환하는 getUdcHome, getUdcRoot, 사용자 데이터 값을 반환하는 getUserData, 현재 값을 반환하는 getValue, 특정 class를 포함하는지 확인하는 hasClass, 컴포넌트를 숨기는 hide, class를 삭제하는 removeClass, disabled 속성을 설정하는 setDisabled, 이벤트를 중단하는 setEventPause, 초기 스타일을 복구하는 setInitStyle, 불투명도를 설정하는 setOpacity, 위치를 설정하는 setPosition, readOnly 속성을 설정하는 setReadOnly, ref 속성을 설정하는 setRef, 크기를 설정하는 setSize, CSS 속성을 설정하는 setStyle 등의 기능이 있다.",207
819,"웹스퀘어 컴포넌트에서 사용 가능한 함수들에 대한 설명입니다. setStyle 함수는 CSS 속성과 값을 설정하며, setUserData 함수는 컴포넌트에 임의의 데이터를 설정합니다. setValue 함수는 Gauge에 값을 설정하며, show 함수는 CSS display 속성을 설정하여 컴포넌트를 화면에 표시합니다. toggleClass 함수는 컴포넌트에서 특정 class를 추가하거나 제거합니다. trigger 함수는 컴포넌트에서 특정 이벤트를 발생시키며, unbind 함수는 컴포넌트에서 이벤트를 제거합니다. unbindRef 함수는 ref 바인딩을 해제합니다. visible 함수는 CSS visibility 속성을 설정하여 컴포넌트를 보이거나 숨깁니다.",228
820,"WebSquare.uiplugin.menu는 메뉴를 구성하는 컴포넌트로, TreeView와 같은 형태의 데이터를 사용합니다. class 속성을 이용하여 CSS 파일이나 style 블럭에 정의한 여러 개의 class를 공백으로 구분하여 적용 가능합니다. dataType 속성을 이용하여 데이터가 tree형태인지 list형태인지 여부를 설정할 수 있습니다. isVertical 속성을 이용하여 메뉴를 세로로 표시할지 가로로 표시할지 결정할 수 있습니다. 메뉴 이벤트 종료 후 1-depth 메뉴의 스타일 유지 여부, 마우스가 메뉴 밖으로 나간 경우 메뉴를 닫을 지를 결정하는 속성 등이 있습니다. 이외에도 다양한 Method와 Event가 제공됩니다.",232
821,"overlapWidth: 부모 노드와 겹치는 폭을 지정하는 속성
selectedMenuIndex: 첫 로딩시 클릭되어져 있도록 CSS를 적용할 메뉴 인덱스
showChildMenu: 하위 메뉴를 표시하는 이벤트, 기본값은 onmouseover
tabIndex: Tab 키를 이용하여 포커스를 변경할 경우, 해당 컴포넌트에 포커스를 주는 순서
userData1~3: 사용자 정의 데이터 속성, getUserData(""userData1"") API를 통해 값을 얻어올 수 있음
wmode: 선택 항목 목록을 object 태그보다 상위에 표시하는 속성, object에 가려질 경우 사용
onbranchclick: 브랜치 메뉴를 클릭할 때 발생하는 이벤트
onclick: 마우스로 메뉴를 클릭할 때 발생하는 이벤트
onleafclick: 리프 메뉴를 클릭할 때 발생하는 이벤트
onmousemove: 마우스 포인터가 이동할 때 발생하는 이벤트
onmouseover: 마우스가 지정된 영역이나 링크 위에 놓일 때 발생하는 이벤트
addClass: 컴포넌트에 CSS class를 추가하는 메서드
bind: 컴포넌트에 이벤트와 핸들러 함수를 동적으로 할당하는 메서드
changeClass: 컴포넌트의 class를 변경하는 메서드
closeMenu: 현재 열려있는 메뉴를 닫는 메서드
focus: 컴포넌트에 포커스를 줌
getDataListInfo: 컴포넌트와 바인딩된 DataList를 반환하는 메서드
getDisabled: 현재 웹스퀘어 컴포넌트에 설정된 disabled 속성 값을 반환하는 메서드
getGenerator: 컴포넌트가 Generator에 의해 생성된 경우, 자신을 생성한 부모 Generator 객체를 반환하는 메서드
getID: 웹스퀘어 컴포넌트의 ID를 반환하는 메서드
getInitStyle: 웹스퀘어 컴포넌트의 초기 스타일을 반환하는 메서드
getOpacity: 웹스퀘어 컴포넌트의 불투명도를 반환하는 메서드
getOriginalID: 웹스퀘어 컴포넌트의 originalID를 반환하는 메서드",671
822,"getID() 함수는 웹스퀘어 컴포넌트의 ID를 반환하며, getOriginalID() 함수는 웹스퀘어 컴포넌트가 정의된 XML에서의 ID를 반환한다. getPluginName() 함수는 웹스퀘어 컴포넌트의 이름을 반환하며, getPosition() 함수는 웹스퀘어 컴포넌트의 위치 값을 반환한다. getReadOnly() 함수는 웹스퀘어 컴포넌트의 readOnly 속성 값을 반환하며, getScope() 함수는 scope=""true""인 WFrame의 부모 WFrame 객체를 반환한다. getScopeWindow() 함수는 scope=""true""인 WFrame의 부모 WFrame 객체를 반환하며, 해당 WFrame이 없는 경우 전역 window 객체를 반환한다. getSize() 함수는 웹스퀘어 컴포넌트의 크기 값을 반환하며, getStyle() 함수는 웹스퀘어 컴포넌트의 CSS 속성 값을 반환한다. getTitle() 함수는 웹스퀘어 컴포넌트의 title 속성 값을 반환하며, getUdcHome() 함수는 UDC 객체가 자신을 정의한 UDC 파일 경로를 반환한다. getUdcRoot() 함수는 UDC 객체가 자신을 정의한 UDC 파일 경로를 반환하며, 파일명을 포함하지 않는 경로를 반환한다. getUserData() 함수는 웹스퀘어 컴포넌트에 설정된 key의 value를 반환한다. hasClass() 함수는 웹스퀘어 컴포넌트가 특정 class를 포함하고 있는지 확인하며, hide() 함수는 웹스퀘어 컴포넌트를 화면에서 숨긴다. removeClass() 함수는 웹스퀘어 컴포넌트에서 class를 삭제한다.",490
823,"- removeDefaultClass 속성을 true로 설정하면 removeClass를 통해 class를 삭제할 수 있다.
- setDisabled 함수를 사용하여 웹스퀘어 컴포넌트의 disabled 속성을 설정할 수 있다.
- setEventPause 함수를 사용하여 지정한 이벤트를 중단하거나 중단을 해제할 수 있다.
- setInitStyle 함수를 사용하여 웹스퀘어 컴포넌트의 초기 스타일을 복구할 수 있다.
- setOpacity 함수를 사용하여 웹스퀘어 컴포넌트의 불투명도를 설정할 수 있다.
- setPosition 함수를 사용하여 웹스퀘어 컴포넌트의 위치를 설정할 수 있다.
- setReadOnly 함수를 사용하여 웹스퀘어 컴포넌트의 readOnly 속성을 설정할 수 있다.
- setSelectedMenuIndex 함수를 사용하여 1-depth 메뉴를 클릭 상태로 변경할 수 있다.
- setSize 함수를 사용하여 웹스퀘어 컴포넌트의 크기를 설정할 수 있다.
- setStyle 함수를 사용하여 웹스퀘어 컴포넌트의 CSS 속성을 설정할 수 있다.
- setUserData 함수를 사용하여 웹스퀘어 컴포넌트에 임의의 데이터를 설정할 수 있다.
- setXML 함수를 사용하여 XML 데이터를 메뉴에 설정할 수 있다.
- show 함수를 사용하여 웹스퀘어 컴포넌트를 화면에 표시할 수 있다.
- showChildrenHorizontal 함수를 사용하여 메뉴를 가로로 출력할 수 있다.
- toggleClass 함수를 사용하여 웹스퀘어 컴포넌트에서 특정 class를 제거하거나 추가할 수 있다.
- trigger 함수를 사용하여 컴포넌트에서 특정 이벤트를 발생시킬 수 있다.
- unbind 함수를 사용하여 컴포넌트에서 이벤트를 제거할 수 있다.",524
