,link,type,text
124,4404ee2e33fa393d,normal,"위의 예제에서 <kbd>&lt;strictMode value = ""<span class=""r_blue_span"">true</span>"" id=""<span class=""r_blue_span"">mf</span>""&gt;</kbd>로 설정할 경우, 메인 화면 내에 포함된 textbox1 및 image1 컴포넌트는, ID 앞에 <kbd>mf_</kbd>가 추가됩니다."
125,2b5abb343ea4d576,caution,"<strong>CSS 디자인 </strong>

<strong>strictMode</strong> 사용은 최상단 메인 페이지를 WFrame으로 씌우는 것을 의미합니다. 
즉, 메인 화면에 속한 컴포넌트의 ID는 ""<strong><span class=""r_blue001_span"">메인 화면에 사용한 WFrame의 ID</span></strong>"" + ""<strong><span class=""r_blue001_span"">_</span></strong>"" + ""<strong><span class=""r_blue001_span"">컴포넌트 ID</span></strong>""로 변경됩니다. 
이는 메인 화면의 CSS 디자인에도 영향을 미칩니다. 
예를 들어 #header 대신 <span class=""r_blue_span""><span class=""r_blue_span""><strong>#메인화면용</strong></span><strong>WFrame의ID_header</strong></span> 형식을 사용해야 합니다.
좀더 자세한 내용은 <a class=""reference"" href=""#ec1621ad639c1361"">CSS</a> ­ <a class=""reference"" href=""#df22d7ec4a8637a4"">class selector 사용</a> 및 <a class=""reference"" href=""#432db39e7d977b48"">jQuery의 id selector 사용</a> 부분을 참고하십시오."
126,55aa57b371894337,normal,"WFrame의 scope 기능은 JavaScript의 ""with"" 문을 사용하여 구현하였습니다. ""with"" 문은 지정한 객체 내에 있는 자원에 빨리 접근할 수 있습니. 단, ""with"" 문에 내의 객체가 해당 자원을 포함하지 않을 경우, 객체 외부에서 동일한 이름의 자원을 찾으려는 시도를 합니다."
127,3ccb4d0973f1fe02,normal,"위의 예에서 <span class=""r_blue_span"">record</span> 객체에 <span class=""r_blue_span"">firstName</span>이나 <span class=""r_blue_span"">lastName</span> 혹은 <span class=""r_blue_span"">email</span> 자원이 없을 경우, 부모를 포함한 상위 화면에서 해당 자원을 찾습니다. 그러나, 이 같은 동작은 코드의 명확도를 낮추며 의도하지 않은 동작으로 이어질 수 있습니다. <strong>strictMode</strong>는 자원 참조를 해당 WFrame 내부로만 제한하여 이 같은 단점을 보완합니다."
128,5447ca87c67c0044,normal,<strong>strictMode</strong>는 최상단 메인 화면을 WFrame으로 씌워서 메인 화면 내 컴포넌트에 Scope를 설정합니다. 그 결과 최상단 메인 화면을 포함한 모든 화면을 WFrame 단위로 관리하여 모든 화면에 대해 Scope 기능을 적용할 수 있습니다.
129,6eb641223fe65233,note,"<strong>다른 유효 범위 참조</strong>

외부의 WFrame에 있는 객체를 참조하기 위해서는 명시적으로 해당 객체를 지정해야 합니다. 
(<a class=""reference"" href=""#970e479e681ded8e"">WFrame 간의 화면 참조</a> 참고.)"
130,9be6930357724aef,normal,"본 설정은 다중 WFrame 구조를 사용하는 경우 필요합니다. 본 설정을 추가해야 Scope 기능 적용을 위해 정의된 <a class=""reference"" href=""#1d4fbb99f119733d"">스크립트 실행 순서</a>를 보장할 수 있습니다."
131,d530175ea48d3310,normal,<strong><em>config.xml</em></strong> 파일에 아래의 설정을 추가하십시오.
132,a6368c3ce7953169,caution,SP1 이전 엔진의 하위 호환성을 유지하기 위해 별도로 설정하십시오.
133,05945cb49fa85c82,normal,"각 화면 파일의 스크립트를 해당 WFrame 내에서만 실행하기 위해서는 스크립트 앞에 변수를 추가해야 합니다. 이 변수를 <strong><em><span class=""r_italic_span"">config.xml</span></em> </strong> 파일에 등록하십시오. 기본 값은 <kbd>scwin</kbd>입니다."
134,34ac4808b8521018,ordered_list,"# Project Explorer에서 <strong>WebSquare Project</strong>를 우클릭한 후 <strong>Properties</strong>를 클릭합니다.
# <strong>WebSquare</strong> - <strong>Engine Configuration</strong>을 선택합니다.
# <kbd>&lt;spa&gt;</kbd>의 <kbd>&lt;variable&gt;</kbd> 옵션을 설정합니다. (여러 개를 등록할 경우, 제일 앞의 변수가 적용됩니다.)
# Project Explorer에서 <strong>WebSquare Project</strong>를 우클릭한 후 <strong>Properties</strong>를 클릭합니다.
# <strong>WebSquare</strong> - <strong>Engine Configuration</strong>을 선택합니다.
# <kbd>&lt;spa&gt;</kbd>의 <kbd>&lt;variable&gt;</kbd> 옵션을 설정합니다. (여러 개를 등록할 경우, 제일 앞의 변수가 적용됩니다.)"
135,a8c1d3ccc41ebc68,normal,"화면 파일(XML)을 <a class=""reference"" href=""#1d4fbb99f119733d"">스크립트 실행 순서</a>에 따라 로딩하기 위해 필요한 설정으로, 각 화면 파일에서 설정합니다."
136,40ddeea845b09865,caution,SP1 Studio 부터 WebSquare Page 선택시 기본 설정으로 선택됩니다.
137,af868e52ebaadcc6,normal,"Scope 기능을 사용하려면 아래와 같이 JavaScirpt의 <kbd>lazy=""false""</kbd> 모드를 설정해야 합니다."
138,488f9075542ac0ef,ordered_list,"# Project Explorer에서 <strong>WebSquare Project</strong>를 우클릭한 후 <strong>Properties</strong>를 클릭합니다.
# <strong>WebSquare</strong> - <strong>Design Editor</strong>를 선택합니다.
# <strong>Use JavaScript Section Lazy Loading flag</strong> 항목을 선택 해제합니다."
139,0d5ccc9a234e9b3d,ordered_list,"# WebSquare 프로젝트 - <strong>New</strong> - <strong>WebSquare Page</strong>를 선택합니다.
# Source 탭에서 아래와 같이 JavaScript의 <kbd>lazy=""false""</kbd> 모드가 설정된 것을 확입합니다."
140,461a71b23acce1fc,normal,"<kbd>mode=""sync""</kbd> 설정은 다중 WFrame 구조를 사용하는 경우 필요합니다. 본 설정을 추가해야 Scope 기능용 <a class=""reference"" href=""#1d4fbb99f119733d"">스크립트 실행 순서</a>를 보장할 수 있습니다."
141,1d1cb076771e83b5,pre,"<kbd>scope=""true'""</kbd> 설정은  WFrame에 포함된 컴포넌트 및 스크립트의 유효 범위를 제한하기 위해 필요합니다. 
(1) 컴포넌트 ID에 WFrame에 대한 정보(유효 범위)를 추가.
(2) WFrame 내에서 정의된 스크립트는 해당 WFrame 내에서만 실행."
142,06cb1dd6b31db497,normal,<strong><em>config.xml</em></strong> 파일에 아래의 설정을 추가하십시오.
143,37ff99543bc2e000,normal,WFrame의 scope 기능은 WFrame의 속성을 통해서도 설정할 수 있습니다. <strong>Property 탭</strong>에서 <strong>scope</strong> 속성을 <strong>true</strong>로 선택하십시오.
144,4b090079bea5af9e,normal,WindowContainer를 위한 설정으로 <kbd>getWindow</kbd> 함수가 <kbd>windowId</kbd>를 기준으로 동작하도록 설정합니다.
145,529ea30a1a78dd89,normal,"<strong>strictMode</strong>를 사용할 경우, 최상단 메인 화면은 WFrame으로 감싸지고 메인 화면에 속한 컴포넌트의 ID는 아래와 같이 변경됩니다."
146,4b88607fd33af86c,caution,"<strong>CSS 디자인 </strong>

<strong>strictMode</strong> 사용은 최상단 메인 페이지를 WFrame으로 씌우는 것을 의미합니다. 
즉, 메인 화면에 속한 컴포넌트의 ID는 ""<strong><span class=""r_blue001_span"">메인 화면에 사용한 WFrame의 ID</span></strong>"" + ""<strong><span class=""r_blue001_span"">_</span></strong>"" + ""<strong><span class=""r_blue001_span"">컴포넌트 ID</span></strong>""로 변경됩니다. 
이는 메인 화면의 CSS 디자인에도 영향을 미칩니다. 
예를 들어 #header 대신 <span class=""r_blue_span""><span class=""r_blue_span""><strong>#메인화면용</strong></span><strong>WFrame의ID_header</strong></span> 형식을 사용해야 합니다.
좀더 자세한 내용은 <a class=""reference"" href=""#ec1621ad639c1361"">CSS</a> ­ <a class=""reference"" href=""#df22d7ec4a8637a4"">class selector 사용</a> 및 <a class=""reference"" href=""#432db39e7d977b48"">jQuery의 id selector 사용</a> 부분을 참고하십시오."
147,19dd2722a3f0330e,normal,"아래 스크립트는 <span class=""r_red_highlight_span""><kbd>id=""image1""</kbd> </span>인 컴포넌트의 <kbd>title</kbd> 속성 값을 찾는 동작을 수행합니다."
148,6ddd3ae3a7171381,normal,"<kbd>strictMode</kbd>를 사용하지 않으면, <span class=""r_red_highlight_span""><kbd>id=""image1""</kbd></span> 컴포넌트가 존재하지 않을 경우 상위 화면에서 <span class=""r_red_highlight_span""><kbd>id=""image1""</kbd></span> 컴포넌트를 찾습니다."
149,37df134b5c1a3827,normal,"아래와 같이 <kbd>strictMode</kbd>를 사용할 경우, 스크립트가 정의된 WFrame 화면 내에는 <span class=""r_red_highlight_span""><kbd>id=""image1""</kbd></span> 컴포넌트가 존재하지 않기 때문에 오류가 반환됩니다."
150,6ec2654b51ed2314,normal,"WFrame의 <kbd>scope=""true</kbd>"" 설정을 사용할 경우, WFrame 내부에 포함된 컴포넌트의 ID는 아래와 같이 변경됩니다. 이를 통해 ID 중복을 원척적으로 차단할 수 있습니다."
151,d49ef1760ae05b29,caution,"<strong>변경된 ID 사용 금지!</strong>

컴포넌트 ID의 변경은 내부적인 동작입니다. 즉, ""<span class=""r_blue_span"">WFrame의ID_</span>"" 문자열을 원래의 컴포넌트 ID 앞에 추가하는 규칙은 스펙에 따라 변경될 수도 있습니다. WFrame의 scope가 적용된 전체 ID 사용을 피하십시오. 엔진 업데이트 시 정상 동작하지 않을 수 있습니다."
152,dcb57e2985c343aa,normal,아래 예제에서 메인 화면은 WFrame 3개를 포함합니다. 또한 각 WFrame과 메인 화면은 동일한 ID를 사용하는 TextBox와 Trigger 컴포넌트를 포함합니다.
153,dccfb411ec58317f,normal,"Scope 기능을 사용할 경우, <a class=""reference"" href=""#7bf007ca3fcc8702"">최상단 메인 화면</a> 및 <a class=""reference"" href=""#ed17917093c74e45"">WFrame 내부</a> 화면에 포함된 컴포넌트의 ID가 변경되어 각 화면에 포함된 동일한 ID는 내부적으로는 서로 다른 ID로 변환됩니다. 그 결과 개발자는 ID 중복 걱정 없이 WFrame을 이용하여 화면을 구성할 수 있습니다."
154,df288ba3c52f83d1,normal,"Scope 기능을 적용할 경우, 각 화면은 Scope 단위로 관리됩니다. 따라서 함수 역시 Scope 객체 내에서 실행되며, 해당 함수는 자신이 어느 Scope에서 실행되는지에 대한 정보가 필요합니다. 그러나 자신이 속한 Scope 정보를 별도의 인자로 받도록 처리할 경우, 코딩이 복잡해 집니다."
155,ce57d58a61d85d88,normal,"이를 해결하기 위해 Scope 객체에 기존의 <kbd>$w</kbd> 계열 함수를 모두 추가했습니다. 즉, 유틸리티 기능을 제공하는 <kbd>$w.XXX</kbd> 부류의 API를 <kbd>scwin.$w.XXX</kbd> 형태로 사용할 수 있습니다. 그러나, 이 역시 코딩이 길어지는 문제가 있습니다. 이를 위해 <kbd>scwin.$w</kbd>를 <kbd>$p</kbd>에 매핑하여, <kbd>scwin.$w</kbd> 대신 <kbd>$p</kbd>를 사용할 수 있도록 했습니다."
156,2a89e5d8cc24f35f,caution,"<kbd>top</kbd> vs. <kbd>main</kbd> 

아래의 그림과 같은 경우 WFrame1-1에서 각 API를 실행하면 서로 다른 결과를 반환합니다. 
<kbd>top</kbd>: main을 반환.
<kbd>main</kbd>: IFrame을 반환."
157,4b6d2026c64d604c,normal,"WFrame 생성 시 <kbd>dataObject</kbd> 속성을 통해 데이터를 전달할 수 있고, 호출된 페이지는 <kbd>$p.getParameter</kbd>로 해당 데이터를 참조할 수 있습니다."
158,ae7487badb0dcb0e,normal,아래의 예와 같이 <kbd>$p.openPopup</kbd>을 통해 팝업을 생성할 때 새로 생성할 팝업의 옵션을 전달하는 방법과 동일합니다.
159,190e61ba2412d74e,normal,"<kbd>dataObject</kbd>는 크게 <kbd>type</kbd>, <kbd>name</kbd>, <kbd>data</kbd> 속성으로 구성되며, 모든 속성이 존재해야 정상 동작합니다."
160,f970ef08d1a5eb04,normal,<kbd>JSON.strinigfy</kbd>를 통해 변환된 값을 <kbd>dataObject</kbd>로 그대로 설정하면 됩니다.
161,34d62699fcac38c5,caution,"단, 각 속성을 반드시 큰 따옴표 ("""")로 감싸야 합니다. 그렇지 않을 경우 <kbd>JSON.parse</kbd> 시에 오류가 발생합니다."
162,617b019e081eb410,normal,<kbd>wframe1.setDataObject(dataObject);</kbd> 호출하여 데이터를 설정한 후 <kbd>$p.getParameter</kbd>를 통해 해당 데이터를 가져올 수 있습니다.
163,0be286a60b0da24a,normal,"TabControl, WFrame, WindowContainer 컴포넌트에서 WFrame을 생성할 때 WFrame의 옵션을 <kbd>dataObject</kbd>를 통해 전달 할 수 있습니다."
164,390c436c5a428a94,definition_list,"각 컴포넌트 별 관련 API
<strong>TabControl</strong>: <code>addTab()</code> 
+ <strong>WindowContainer</strong>: <code>createWindow()</code> 
+ <strong>popUp</strong>: <code>$p.openPopup()</code> 
+ <strong>WFrame</strong>: <code>setSrc()</code>"
165,d52cbf0014441ab6,normal,"<kbd>dataObject</kbd>의 data 객체 전달 시 <kbd>JSON.stringify</kbd> → <kbd>JSON.parse</kbd>를 통해 값을 복사하며, 그 결과 다음 제약 사항이 존재합니다."
166,8b77d529f55f99fb,normal,"객체의 값에 함수를 직접 넣을 경우, 해당 속성 값은 무시됩니다. <kbd>dataObject</kbd> 객체는 <kbd>JSON.stringify</kbd> API로 변환이 가능해야 하는데 <kbd>JSON.stringify</kbd>는 함수를 무시합니다. 함수는 string 형태로 전달한 다음, 전달 받는 페이지서 eval을 통해 실행하십시오."
167,11f087629fd7c6b2,caution,"함수 실행 시 <strong><span class=""r_red_highlight_span"">scope</span></strong>는 <strong><span class=""r_red_highlight_span"">parameter를 받는 페이지</span></strong>입니다. 즉, parameter를 전달한 페이지 내의 함수를 실행하려면 함수명 앞에 <kbd>$p.parent().</kbd>를 붙여야 합니다."
168,77fa5f4a21ccdd36,normal,"객체는 순환 참조를 포함할 수 없으며, 모든 속성은 반드시 유한한 depth를 가져야 합니다. 순환 참조가 있을 경우, 값을 복사할 수 없습니다. 순환 참조가 필요한 경우, 해당 객체명을 string 형태로 넘긴 후, parameter를 받는 쪽에서 별도의 처리를 해야합니다. 예를 들어 <kbd>{""test"" : window}</kbd>와 같은 window 객체를 parameter로 넘겨야 하는 경우, <kbd>{""test"" : ""window""}</kbd>와 같이 string으로 넘긴 후, 추후 eval 등으로 별도로 처리해야 합니다."
169,06b265b9251d435c,note,"<strong>비권장</strong>

parameter로 window 객체를 넘기는 것은 권장하지 않습니다."
170,aeea6246c20932fc,normal,WFrame이 언로딩될 때 엔진은 아래의 자원을 자동으로 제거합니다.
171,cd9123d768e8be11,unordered_list,"* 웹스퀘어 객체
* DOM
* CSS
* SPA Variable에 등록한 변수
* 외부 스크립트 로딩 시 <kbd>scopeVariable</kbd>로 등록한 변수
* <kbd>$p</kbd> API로 생성된 동적 컴포넌트(<kbd>$p.data.create</kbd>, <kbd>$p.dynamicCreate</kbd> 등)"
172,ae7cc8d1d4d6d167,normal,"그러나 이외의 자원은 그대로 제거되지 않고 남아 있습니다. 예를 들어, WFrame 화면 내에서 전역 변수를 선언한 경우, 해당 변수는 페이지가 제거되어도 그대로 남아있습니다. 마찬가지로 특정 화면이 외부 라이브러리를 사용할 경우 해당 화면이 제거되어도 외부 라이브러리는 그대로 남아있습니다. 따라서 페이지의 <kbd>onpageunload</kbd> 이벤트에서 외부 라이브러리를 반드시 수동으로 릴리즈해야 합니다."
